	name	kind	query	description	comment	url	source	ccd	in_ccd
1018	Z1255378941	SMILES	O=C1COc2cccnc2N1		ENAMINE library		ENAMINE		False
1019	Z854062340	SMILES	O=C(O)c1ccc(=O)n(-c2cccc(Br)c2)c1		ENAMINE library		ENAMINE		False
1020	Z1197889953	SMILES	Cl.Nc1cc(CCc2ccccc2)ccn1		ENAMINE library		ENAMINE		False
1021	Z854055940	SMILES	Cc1cc(N)n(Cc2ccccn2)n1		ENAMINE library		ENAMINE		False
1022	Z1198157043	SMILES	O=C1COc2ncccc2N1		ENAMINE library		ENAMINE		False
1023	Z1336468390	SMILES	CC(C)C(C(N)=O)c1cccnc1		ENAMINE library		ENAMINE		False
1024	Z445907196	SMILES	Cl.Cl.NCC(N1CCOCC1)C(F)(F)F		ENAMINE library		ENAMINE		False
1025	Z858035722	SMILES	Cl.Nc1ccc(Oc2cccc(C(F)(F)F)n2)cc1		ENAMINE library		ENAMINE		False
1026	Z1172097926	SMILES	O=S1(=O)CCCC(O)C1		ENAMINE library		ENAMINE		False
1027	Z425813626	SMILES	Nc1nc2cnccc2s1		ENAMINE library		ENAMINE		False
1028	Z445210562	SMILES	c1ccc2c(c1)CNC(c1ncc[nH]1)C2		ENAMINE library		ENAMINE		False
1029	Z1142535554	SMILES	O=C(O)c1occc1Br		ENAMINE library		ENAMINE		False
1030	Z271013070	SMILES	COC1CCCCCC1N.Cl		ENAMINE library		ENAMINE		False
1031	Z778072976	SMILES	COC(=O)C1CNCCO1.Cl		ENAMINE library		ENAMINE		False
1032	Z1268606221	SMILES	O=C(O)C12CC3CC(C1)CC(C(F)(F)F)(C3)C2		ENAMINE library		ENAMINE		False
1033	Z1264601744	SMILES	CN(C(=O)C1CC2CCC1O2)c1ccc2ccccc2n1		ENAMINE library		ENAMINE		False
1034	Z1333127365	SMILES	Cc1cncc(-n2ccnc2)c1		ENAMINE library		ENAMINE		False
1035	Z1198175968	SMILES	O=C1COc2ccncc2N1		ENAMINE library		ENAMINE		False
1036	Z1354601902	SMILES	O=C1CSc2ccncc2N1		ENAMINE library		ENAMINE		False
1037	Z1238786833	SMILES	CCS(=O)C1CCCCC1N		ENAMINE library		ENAMINE		False
1038	Z45627740	SMILES	O=S(=O)(Nc1cccc(Cl)c1F)c1cccs1		ENAMINE library		ENAMINE		False
1039	Z85890941	SMILES	O=C(O)C1CCCN1C(=O)c1ccc(Br)cc1		ENAMINE library		ENAMINE		False
1040	Z368591556	SMILES	Brc1cccc2c1CCNC2		ENAMINE library		ENAMINE		False
1041	Z239137330	SMILES	Nc1ccc(-n2cncn2)c(Cl)c1		ENAMINE library		ENAMINE		False
1042	Z239604662	SMILES	Cl.NCc1cccc(OC2CCCC2)c1		ENAMINE library		ENAMINE		False
1043	Z851811508	SMILES	Nc1ccnc(Sc2ccccn2)c1		ENAMINE library		ENAMINE		False
1044	Z317080806	SMILES	Cl.NC1CCSCC1		ENAMINE library		ENAMINE		False
1045	Z970074618	SMILES	Fc1ccc(Br)c(-c2nn[nH]n2)c1		ENAMINE library		ENAMINE		False
1046	Z450468488	SMILES	Cc1ccc(C2CC2C(=O)O)s1		ENAMINE library		ENAMINE		False
1047	Z425810472	SMILES	CS(=O)(=O)c1cccnc1		ENAMINE library		ENAMINE		False
1048	Z267556492	SMILES	CC(C)Nc1ccc(S(C)(=O)=O)cc1		ENAMINE library		ENAMINE		False
1049	Z266487940	SMILES	Cc1ccc(NC(C)C)cc1.Cl		ENAMINE library		ENAMINE		False
1050	Z425834062	SMILES	Cl.Fc1ccc(-c2noc(C3CCCNC3)n2)cc1		ENAMINE library		ENAMINE		False
1051	Z963404492	SMILES	O=C1CC(c2cccc(F)c2)CN1		ENAMINE library		ENAMINE		False
1052	Z916847046	SMILES	O=C(O)C1CSc2ccccc2O1		ENAMINE library		ENAMINE		False
1053	Z839856696	SMILES	Cc1csc(NC(=O)Cn2ccnc2)n1		ENAMINE library		ENAMINE		False
1054	Z316300476	SMILES	Cl.Cl.NCC1(N2CCOCC2)CCCC1		ENAMINE library		ENAMINE		False
1055	Z361348202	SMILES	C#CCNC(=O)C(C)N1CCNCC1.Cl.Cl		ENAMINE library		ENAMINE		False
1056	Z57970249	SMILES	Cl.NCCSC1CCCC1		ENAMINE library		ENAMINE		False
1057	Z332376194	SMILES	Nc1ccc(Oc2ccc(F)cc2)cn1		ENAMINE library		ENAMINE	LDW	True
1058	Z424782930	SMILES	Cl.NCC1COCCO1		ENAMINE library		ENAMINE		False
1059	Z600451638	SMILES	OC1CCCC1N1CCNCC1		ENAMINE library		ENAMINE		False
1060	Z1184939079	SMILES	CS(=O)c1nncn1Cc1ccc(Cl)s1		ENAMINE library		ENAMINE		False
1061	Z594273968	SMILES	COCC(C)N1CCNCC1.Cl.Cl		ENAMINE library		ENAMINE		False
1062	Z816662468	SMILES	O=C(c1ccc(NC2CC2)nc1)N1CC2CCC1C2		ENAMINE library		ENAMINE		False
1063	Z54751542	SMILES	Cl.NCc1cccc2ccccc12		ENAMINE library		ENAMINE		False
1064	Z361925944	SMILES	Nc1nc2c(OC(F)F)cccc2s1		ENAMINE library		ENAMINE		False
1065	Z431529080	SMILES	Cn1cc(N2C(=O)C=CC2=O)cn1		ENAMINE library		ENAMINE		False
1066	Z419084966	SMILES	NCC(O)Cc1ccccc1		ENAMINE library		ENAMINE		False
1067	Z352258052	SMILES	CC(N)C(=O)N1CCSCC1.Cl		ENAMINE library		ENAMINE		False
1068	Z1037511920	SMILES	Cc1nn(C(F)F)c(C)c1N.Cl		ENAMINE library		ENAMINE		False
1069	Z995118516	SMILES	CCn1cnnc1CCN.Cl.Cl		ENAMINE library		ENAMINE		False
1070	Z1065583284	SMILES	Cl.c1cc2c(s1)CCCNC2		ENAMINE library		ENAMINE		False
1071	Z838963342	SMILES	Cc1[nH]nc(N)c1CC(C)C		ENAMINE library		ENAMINE		False
1072	Z385401474	SMILES	Cn1[nH]c(CC(C)(C)C)cc1=N		ENAMINE library		ENAMINE		False
1073	Z453430346	SMILES	Cl.Cl.Cn1c(CCN)nc2c(F)cccc21		ENAMINE library		ENAMINE		False
1074	Z1070301634	SMILES	C#C[C@@H]1CCCCN1C(C)=O		ENAMINE library		ENAMINE		False
1075	Z56875618	SMILES	Cc1nc2ccccn2c1-c1nnco1		ENAMINE library		ENAMINE		False
1076	Z994992734	SMILES	CC1CNC(=O)N(c2ccccc2)C1=O		ENAMINE library		ENAMINE		False
1077	Z409022620	SMILES	CCN(C)c1cc(CN)ccn1.Cl.Cl		ENAMINE library		ENAMINE		False
1078	Z931477230	SMILES	Cl.NC1CC(c2ccc(F)c(Br)c2)C1		ENAMINE library		ENAMINE		False
1079	Z361885210	SMILES	COC(=O)C1CC(OC)CN1.Cl		ENAMINE library		ENAMINE		False
1080	Z1165164633	SMILES	O=C(O)CCc1ccnc2ccccc12		ENAMINE library		ENAMINE		False
1081	Z839521356	SMILES	Cc1cnn(CC2CCNCC2)c1		ENAMINE library		ENAMINE		False
1082	Z733332994	SMILES	O=C1C2CCCN2C(=O)N1c1cccc(F)c1		ENAMINE library		ENAMINE		False
1083	Z1198179941	SMILES	Clc1ccc2c(c1)NCCO2		ENAMINE library		ENAMINE		False
1084	Z1198178447	SMILES	Clc1ccnc2ccsc12		ENAMINE library		ENAMINE		False
1085	Z979465434	SMILES	NC(=Nc1ccccc1)N1CCCCC1		ENAMINE library		ENAMINE		False
1086	Z317037262	SMILES	CCOCC1CCCNC1.Cl		ENAMINE library		ENAMINE		False
1087	Z431570984	SMILES	CNCCNS(C)(=O)=O.Cl		ENAMINE library		ENAMINE		False
1088	Z300081624	SMILES	CNS(=O)(=O)C1CCCNC1		ENAMINE library		ENAMINE		False
1089	Z1190031301	SMILES	CCOC(=O)c1cn2c(n1)NCCC2		ENAMINE library		ENAMINE		False
1090	Z1142707096	SMILES	Cl.Cl.NCC1CN(C2CC2)CCO1		ENAMINE library		ENAMINE		False
1091	Z359373504	SMILES	Cc1nccn1-c1ccncc1N		ENAMINE library		ENAMINE		False
1092	Z1187714389	SMILES	CC(C)c1nc(C(C)N)cs1.Cl.Cl		ENAMINE library		ENAMINE		False
1093	Z1186445343	SMILES	Cc1cnn(C2CCN(C(=O)c3ccccc3O)CC2)c1		ENAMINE library		ENAMINE		False
1094	Z1198158777	SMILES	O=C(O)C1SCCc2ccccc21		ENAMINE library		ENAMINE		False
1095	Z1224459039	SMILES	Cc1ncc(C(=O)O)n1-c1ccccc1.Cl		ENAMINE library		ENAMINE		False
1096	Z1171182724	SMILES	Cl.NC1(C(F)(F)F)CCOCC1		ENAMINE library		ENAMINE		False
1097	Z1209392579	SMILES	Nc1cc(-c2ccccc2)ns1		ENAMINE library		ENAMINE		False
1098	Z384977106	SMILES	Cl.Cl.FC(F)(F)C1CCNCCN1		ENAMINE library		ENAMINE		False
1099	Z802540782	SMILES	CCn1cc(CN)cn1.Cl.Cl		ENAMINE library		ENAMINE		False
1100	Z808662270	SMILES	C=CCC(N)c1ccncc1.Cl.Cl		ENAMINE library		ENAMINE		False
1101	Z406353964	SMILES	Nc1nc(Cc2ccccc2F)cs1		ENAMINE library		ENAMINE		False
1102	Z931366354	SMILES	Cl.NCc1cn(-c2ccccc2Cl)nn1		ENAMINE library		ENAMINE		False
1103	Z1126977999	SMILES	O=C(c1cccs1)N1CCS(=O)CC1		ENAMINE library		ENAMINE		False
1104	Z274555440	SMILES	Cc1nn(C(=O)N2CCOCC2)c(C)c1C		ENAMINE library		ENAMINE		False
1105	Z1255629514	SMILES	CN(c1cnn(C)c1)S(=O)(=O)c1ccccc1		ENAMINE library		ENAMINE		False
1106	Z362118692	SMILES	O=C(O)Cc1cc(F)ccc1F		ENAMINE library		ENAMINE		False
1107	Z432419536	SMILES	CC1(C)CNCCCO1.Cl		ENAMINE library		ENAMINE		False
1108	Z1217214789	SMILES	COC(=O)C1C2CCC(C2)C1N.Cl		ENAMINE library		ENAMINE		False
1109	Z385458112	SMILES	Br.Br.NCc1ccc(O)nc1		ENAMINE library		ENAMINE		False
1110	Z994267478	SMILES	Cc1cnc(N2CCNCC2)s1.Cl.Cl		ENAMINE library		ENAMINE		False
1111	Z803130600	SMILES	c1ccc2c(c1)CC(n1cccn1)CN2		ENAMINE library		ENAMINE		False
1112	Z729840398	SMILES	CC(C)C(C(=O)O)n1cc(Br)cn1		ENAMINE library		ENAMINE		False
1113	Z368591440	SMILES	Cl.Cl.NCCc1ncc[nH]1		ENAMINE library		ENAMINE		False
1114	Z320116522	SMILES	C1=C(c2cccs2)CCNC1.Cl		ENAMINE library		ENAMINE		False
1115	Z1037511948	SMILES	Nc1ccc(-c2nccn2C(F)F)cc1		ENAMINE library		ENAMINE		False
1116	Z1198333715	SMILES	Cc1ccc(C2CSCCN2)cc1		ENAMINE library		ENAMINE		False
1117	Z513733776	SMILES	O=C(c1ccccn1)C1CCCC1		ENAMINE library		ENAMINE		False
1118	Z1095337606	SMILES	O=C(O)c1cccc(-c2cscn2)c1		ENAMINE library		ENAMINE		False
1119	Z513798082	SMILES	Cc1cccc(CC(N)C2CC2)c1.Cl		ENAMINE library		ENAMINE		False
1120	Z1267860904	SMILES	Cl.NC1CCS(=O)C1		ENAMINE library		ENAMINE		False
1121	Z199451856	SMILES	Cl.O=C(C1CCNCC1)N1CCCC1		ENAMINE library		ENAMINE		False
1122	Z295462532	SMILES	Cl.c1ccc(CC2CCNCC2)nc1		ENAMINE library		ENAMINE		False
1123	Z255150134	SMILES	Cl.Cl.NC1CCc2[nH]ncc2C1		ENAMINE library		ENAMINE		False
1124	Z414834440	SMILES	Cl.Cl.NC1CCc2ncccc2C1		ENAMINE library		ENAMINE		False
1125	Z56835180	SMILES	CN1C(=C2C=CC(=N)C=C2)Nc2ccccc21		ENAMINE library		ENAMINE		False
1126	Z385373444	SMILES	O=C(O)c1cnc(-c2ccsc2)s1		ENAMINE library		ENAMINE		False
1127	Z381477530	SMILES	O=C(Nc1cccc(C(F)(F)F)c1)C1COCCO1		ENAMINE library		ENAMINE		False
1128	Z1215218577	SMILES	CCN(C)C(=O)Nc1ccc(-c2nccc(C)n2)cc1		ENAMINE library		ENAMINE		False
1129	Z1227757796	SMILES	CC(C)n1ccc(CC(=O)O)n1		ENAMINE library		ENAMINE		False
1130	Z1221461747	SMILES	O=C(O)c1ccc2c(n1)CCCC2		ENAMINE library		ENAMINE		False
1131	Z335859726	SMILES	O=C(O)C(F)(F)c1ccc(Br)cc1		ENAMINE library		ENAMINE		False
1132	Z978935216	SMILES	O=C1NCCNC1c1cccs1		ENAMINE library		ENAMINE		False
1133	Z751584898	SMILES	CC(C)(C)c1nc(CN2C(=O)C3CCCN3C2=O)cs1		ENAMINE library		ENAMINE		False
1134	Z991556368	SMILES	Cl.Nc1cccc(C(F)F)c1		ENAMINE library		ENAMINE		False
1135	Z440609990	SMILES	CNC1CCN(C2CCOCC2)CC1		ENAMINE library		ENAMINE		False
1136	Z454097540	SMILES	Cc1cc(C(=O)NC(C)C)nn1C(C)(C)C		ENAMINE library		ENAMINE		False
1137	Z103731532	SMILES	C=CCN1CCC(C(N)=O)CC1		ENAMINE library		ENAMINE		False
1138	Z762199256	SMILES	O=C(c1ccccc1F)N1CCCS1(=O)=O		ENAMINE library		ENAMINE		False
1139	Z253340862	SMILES	CCn1nccc1NC(=O)C1CC=CCC1		ENAMINE library		ENAMINE		False
1140	Z31197063	SMILES	c1ccc(CNc2cnccn2)cc1		ENAMINE library		ENAMINE		False
1141	Z979458044	SMILES	Br.CN=C(N)NCCc1ccc(Cl)cc1		ENAMINE library		ENAMINE		False
1142	Z900718490	SMILES	O=C(Nc1ccc(F)cc1F)N1CCN(C2CC2)CC1		ENAMINE library		ENAMINE		False
1143	Z367534292	SMILES	Cn1cc(NC(=O)C2CCCC2)cn1		ENAMINE library		ENAMINE		False
1144	Z54409288	SMILES	Cc1noc(C)c1C(=O)N1CC(C)OC(C)C1		ENAMINE library		ENAMINE		False
1145	Z898955422	SMILES	Cc1cc(C(C)NC(=O)c2c(F)cccc2F)c(C)o1		ENAMINE library		ENAMINE		False
1146	Z805566092	SMILES	CCS(=O)(=O)N1CCN(C(=O)c2cccs2)CC1		ENAMINE library		ENAMINE		False
1147	Z790121236	SMILES	CC(Cc1ccsc1)NC(=O)N1CC(C)OC(C)C1		ENAMINE library		ENAMINE		False
1148	Z63998815	SMILES	Cc1cc(F)ccc1NC(=O)Cc1c(C)n[nH]c1C		ENAMINE library		ENAMINE		False
1149	Z198152524	SMILES	O=C1CSc2nc(-c3ccccc3)cn2N1		ENAMINE library		ENAMINE		False
1150	Z1238750013	SMILES	Nc1ccccc1C(=O)C1CCCC1		ENAMINE library		ENAMINE		False
1151	Z1250080853	SMILES	CC(O)(CN)c1ccsc1		ENAMINE library		ENAMINE		False
1152	Z964968894	SMILES	c1ccc2c(C3=NCCN3)n[nH]c2c1		ENAMINE library		ENAMINE		False
1153	Z594284188	SMILES	CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1		ENAMINE library		ENAMINE		False
1154	Z57160161	SMILES	c1ccc(-c2ccccn2)nc1		ENAMINE library		ENAMINE	0BP	True
1155	Z1151211563	SMILES	Cc1noc(OCc2ccc(Cl)s2)n1		ENAMINE library		ENAMINE		False
1156	Z45654195	SMILES	CS(=O)(=O)Nc1ccccn1		ENAMINE library		ENAMINE		False
1157	Z56800700	SMILES	Fc1ccc(-c2nnc3ccccn23)cc1		ENAMINE library		ENAMINE		False
1158	Z445131282	SMILES	FC(F)(F)c1c[nH]c(C2CCNCC2)n1		ENAMINE library		ENAMINE		False
1159	Z382816116	SMILES	O=C(O)c1sc2cccc(F)c2c1Cn1cccn1		ENAMINE library		ENAMINE		False
1160	Z381381430	SMILES	Cn1cc(-c2csc(N)n2)cn1		ENAMINE library		ENAMINE		False
1161	Z385412932	SMILES	O=C(c1ccc(F)cc1)c1cccnc1		ENAMINE library		ENAMINE		False
1162	Z1139739268	SMILES	Cc1nc(CN2CCc3c(ncn3C)C2)oc1C		ENAMINE library		ENAMINE		False
1163	Z804946086	SMILES	C#CCn1ccnc1-c1ccccc1.Cl		ENAMINE library		ENAMINE		False
1164	Z381414642	SMILES	Cn1cc(COc2ccc(O)cc2)cn1		ENAMINE library		ENAMINE		False
1165	Z48850645	SMILES	CCOC(=O)c1sc(C)nc1C		ENAMINE library		ENAMINE		False
1166	Z992282928	SMILES	O=c1s[nH]c2ccccc12		ENAMINE library		ENAMINE		False
1167	Z1065610130	SMILES	OCc1nccn1CC(F)(F)F		ENAMINE library		ENAMINE		False
1168	Z1250620264	SMILES	O=S(=O)(Nc1ccc(F)c(F)c1)N1CCCC1		ENAMINE library		ENAMINE		False
1169	Z1190031300	SMILES	Brc1ccccc1-c1ncno1		ENAMINE library		ENAMINE		False
1170	Z335295280	SMILES	Brc1ccc(Cc2nnn[nH]2)cc1		ENAMINE library		ENAMINE		False
1171	Z55903471	SMILES	Cn1ccnc1SCC(=O)O		ENAMINE library		ENAMINE		False
1172	Z1134990277	SMILES	Cc1ccn(Cc2cc(C)no2)c(=O)c1		ENAMINE library		ENAMINE		False
1173	Z168823622	SMILES	COC(=O)Cn1cnc2ccsc2c1=O		ENAMINE library		ENAMINE		False
1174	Z756135896	SMILES	Cn1cc(C(O)C(F)(F)F)cn1		ENAMINE library		ENAMINE		False
1175	Z804946100	SMILES	C#CCn1nc(C)nc1C.Cl		ENAMINE library		ENAMINE		False
1176	Z444895936	SMILES	Cc1nc2c(c(=O)[nH]1)CN(Cc1ccccc1)CC2		ENAMINE library		ENAMINE		False
1177	Z384974262	SMILES	COCc1c(C(=O)O)sc2ccccc12		ENAMINE library		ENAMINE		False
1178	Z1201622714	SMILES	O=C(O)C1CCN1Cc1ccccc1		ENAMINE library		ENAMINE		False
1179	Z732745054	SMILES	Cn1cc(-c2cccc(C(=O)O)c2)cn1		ENAMINE library		ENAMINE		False
1180	Z316101224	SMILES	CC(C)(C)C(=O)N1CSCC1C(=O)O		ENAMINE library		ENAMINE		False
1181	Z446011260	SMILES	CNC1(C(=O)O)CCc2ccccc21		ENAMINE library		ENAMINE		False
1182	Z1037338368	SMILES	O=C(c1ccccc1)C1CCOCC1		ENAMINE library		ENAMINE		False
1183	Z609980392	SMILES	CS(=O)c1cccc(N)c1		ENAMINE library		ENAMINE		False
1184	Z431770938	SMILES	Cc1cc(O)nc(C2CC2)n1		ENAMINE library		ENAMINE		False
1185	Z359352908	SMILES	Br.CC(C)C(C(=O)O)N(C)C		ENAMINE library		ENAMINE		False
1186	Z952016278	SMILES	O=C(O)c1csc(I)c1		ENAMINE library		ENAMINE		False
1187	Z813019992	SMILES	O=c1[nH]c(-c2ccccn2)nc2c1CCC2		ENAMINE library		ENAMINE		False
1188	Z445210538	SMILES	c1c[nH]c(C2CCNCC2)n1		ENAMINE library		ENAMINE		False
1189	Z607864824	SMILES	Cl.c1nc(C2CCCCN2)no1		ENAMINE library		ENAMINE		False
1190	Z777882282	SMILES	Cc1cc(C)n2nc(C)c(C(=O)N3CCC3)c2n1		ENAMINE library		ENAMINE		False
1191	Z1192103311	SMILES	CSc1cc(C(=O)O)oc1C		ENAMINE library		ENAMINE		False
1192	Z381389692	SMILES	Cn1cc(C(=O)O)c(-c2ccc(F)cc2F)n1		ENAMINE library		ENAMINE		False
1193	Z1212795791	SMILES	CN1CCCC(C(=O)O)C1c1cccc(Cl)c1		ENAMINE library		ENAMINE		False
1194	Z431770914	SMILES	Cc1cc(O)nc(C(C)(C)C)n1		ENAMINE library		ENAMINE		False
1195	Z381402552	SMILES	CC(C)(C)c1ncc(N)cn1		ENAMINE library		ENAMINE		False
1196	Z1157710337	SMILES	CSc1nc2ncccc2o1		ENAMINE library		ENAMINE		False
1197	Z1180109871	SMILES	O=C(O)c1cccc(-n2ccnc2)c1		ENAMINE library		ENAMINE		False
1198	Z111570746	SMILES	Brc1c[nH]c2ncnc-2c1		ENAMINE library		ENAMINE		False
1199	Z815579438	SMILES	Cc1cc(C(F)(F)C(F)(F)F)ccc1N		ENAMINE library		ENAMINE		False
1200	Z281773786	SMILES	Cl.Clc1ccc(C2CCCN2)cc1		ENAMINE library		ENAMINE		False
1201	Z57127362	SMILES	Oc1ccc(Br)cc1		ENAMINE library		ENAMINE	BML	True
1202	Z104476062	SMILES	CC(C)(C)c1ccc(O)c(O)c1		ENAMINE library		ENAMINE	EKZ	True
1203	Z1126977501	SMILES	Cc1ccc(CCC(=O)N2CCS(=O)CC2)c(C)c1		ENAMINE library		ENAMINE		False
1204	Z804949052	SMILES	Cl.c1ccc(-c2n[nH]c(C3CCNCC3)n2)cc1		ENAMINE library		ENAMINE		False
1205	Z390143644	SMILES	Nc1ncnc2ccsc12		ENAMINE library		ENAMINE		False
1206	Z55017634	SMILES	CS(=O)(=O)NCc1ccccn1		ENAMINE library		ENAMINE		False
1207	Z335442460	SMILES	c1n[nH]cc1C1CCNCC1		ENAMINE library		ENAMINE		False
1208	Z988984030	SMILES	OCCn1nccc1C1CCNCC1		ENAMINE library		ENAMINE		False
1209	Z970071366	SMILES	COCC(O)c1cccc(N)c1		ENAMINE library		ENAMINE		False
1210	Z992314516	SMILES	COC(=O)c1cccn1C1CCNCC1.Cl		ENAMINE library		ENAMINE		False
1211	Z969111018	SMILES	COc1ccccc1CC1CCCNC1.Cl		ENAMINE library		ENAMINE		False
1212	Z990948112	SMILES	I.O=C1CCNC2=NCCN12		ENAMINE library		ENAMINE		False
1213	Z295407990	SMILES	Cc1ccsc1-c1nnc(N)o1		ENAMINE library		ENAMINE		False
1214	Z425344472	SMILES	CNc1ccccc1S(=O)(=O)N(C)C.Cl		ENAMINE library		ENAMINE		False
1215	Z363994998	SMILES	Cl.NCCc1ccc(I)s1		ENAMINE library		ENAMINE		False
1216	Z1238793494	SMILES	CS(=O)CC(N)c1ccccc1		ENAMINE library		ENAMINE		False
1217	Z1232553103	SMILES	O=C(NC1CC=CCC1)C(F)(F)F		ENAMINE library		ENAMINE		False
1218	Z255150032	SMILES	Nc1cc(-c2cccs2)no1		ENAMINE library		ENAMINE		False
1219	Z1259303180	SMILES	Cl.O=C(CC1CCCN1)c1ccccc1		ENAMINE library		ENAMINE		False
1220	Z1262327686	SMILES	O=C(O)c1cc(-c2ccccc2)ns1		ENAMINE library		ENAMINE		False
1221	Z1020851224	SMILES	Cl.Cl.c1cc(OC2CNC2)ccn1		ENAMINE library		ENAMINE		False
1222	Z362783884	SMILES	Nc1ncccc1OC(F)F		ENAMINE library		ENAMINE		False
1223	Z334686348	SMILES	Cl.NC1CCc2c(Br)cccc21		ENAMINE library		ENAMINE		False
1224	Z285662728	SMILES	Cl.O=C(C1CCCCN1)N1CCOCC1		ENAMINE library		ENAMINE		False
1225	Z351731380	SMILES	CC(C)CCc1nnc(N)o1		ENAMINE library		ENAMINE		False
1226	Z318778322	SMILES	CC(C)n1cc(N)cn1.Cl		ENAMINE library		ENAMINE		False
1227	Z1065630414	SMILES	Nc1ncc(CO)cc1Cl		ENAMINE library		ENAMINE		False
1228	Z431999492	SMILES	Cl.O=S1(=O)CCNCC1		ENAMINE library		ENAMINE		False
1229	Z431702478	SMILES	CC(C)(C)c1nc(=N)s[nH]1		ENAMINE library		ENAMINE		False
1230	Z989735942	SMILES	Cc1nc(CN2CCC(c3ccn[nH]3)CC2)oc1C		ENAMINE library		ENAMINE		False
1231	Z991125718	SMILES	Br.c1csc(CCNC2=NCCCN2)c1		ENAMINE library		ENAMINE		False
1232	Z599630034	SMILES	CSCC(=O)NC(=O)NC1CCCCC1		ENAMINE library		ENAMINE		False
1233	Z956093930	SMILES	COc1ccc(Br)cc1CNS(C)(=O)=O		ENAMINE library		ENAMINE		False
1234	Z31721192	SMILES	O=C(Cc1cccs1)N1CCOCC1		ENAMINE library		ENAMINE		False
1235	Z56784551	SMILES	Cc1cc(=O)cc(C(F)(F)F)o1		ENAMINE library		ENAMINE		False
1236	Z56787652	SMILES	OCc1cn(-c2ccccc2)nc1-c1cccnc1		ENAMINE library		ENAMINE		False
1237	Z27795291	SMILES	COc1cccc(NC(=O)c2cccnc2)c1		ENAMINE library		ENAMINE		False
1238	Z56756146	SMILES	Cc1ncc(Cl)c(N)c1Cl		ENAMINE library		ENAMINE		False
1239	Z56785490	SMILES	Nc1ccccc1N1CCOCC1		ENAMINE library		ENAMINE	LWV	True
1240	Z56767233	SMILES	Br.NC1=NCCN1c1ccccc1		ENAMINE library		ENAMINE		False
1241	Z55148954	SMILES	Cc1cc(N)n(-c2ccccn2)n1		ENAMINE library		ENAMINE		False
1242	Z56796061	SMILES	O=C(O)c1[nH]c2ccccc2c1Br		ENAMINE library		ENAMINE		False
1243	Z44427161	SMILES	O=C1CC(N2CCCCC2)C(=O)N1c1ccccc1		ENAMINE library		ENAMINE		False
1244	Z56791052	SMILES	CCN1C(=O)C(=O)c2ccccc21		ENAMINE library		ENAMINE	73D	True
1245	Z56928662	SMILES	Nc1nc(SCc2ccccc2)ns1		ENAMINE library		ENAMINE		False
1246	Z316101240	SMILES	O=C(O)C1CSCN1C(=O)c1ccc(Cl)cc1		ENAMINE library		ENAMINE	PKD	True
1247	Z814228682	SMILES	CC1CCCCN1C(=O)NCc1ccccc1-n1ccnc1		ENAMINE library		ENAMINE		False
1248	Z1021248074	SMILES	O=C(NC1CCCCC1)N1CCC(n2ccnc2)CC1		ENAMINE library		ENAMINE		False
1249	Z381413208	SMILES	O=C(c1cc(Cl)ccn1)N1CCSCC1		ENAMINE library		ENAMINE		False
1250	Z1136423015	SMILES	Cc1ccc(C2C(C(=O)O)CC(=O)N2C(C)C)s1		ENAMINE library		ENAMINE		False
1251	Z133955524	SMILES	CS(=O)(=O)N(Cc1ccncc1)C1CC1		ENAMINE library		ENAMINE		False
1252	Z970405952	SMILES	Cc1ncc(C(=O)N(C)C(C)c2ccc(F)c(F)c2)s1		ENAMINE library		ENAMINE		False
1253	Z53038398	SMILES	CNS(=O)(=O)c1ccc2c(c1)CCO2		ENAMINE library		ENAMINE		False
1254	Z240712906	SMILES	O=C(Nc1cnc2ccccc2c1)C1CCCO1		ENAMINE library		ENAMINE		False
1255	Z56755902	SMILES	OCCOc1ccccc1O		ENAMINE library		ENAMINE		False
1256	Z56761943	SMILES	Cc1cc(O)nc(C(C)C)n1		ENAMINE library		ENAMINE		False
1257	Z1023973256	SMILES	O=C(c1cc(Cl)c[nH]1)N1CCCC(n2cccn2)C1		ENAMINE library		ENAMINE		False
1258	Z111542054	SMILES	Cl.c1ccc(C2NCCc3sccc32)cc1		ENAMINE library		ENAMINE		False
1259	Z994488026	SMILES	Cl.Cl.NCC1=NCCCN1		ENAMINE library		ENAMINE		False
1260	Z650502666	SMILES	Cn1ccc(CSc2ccc(F)cc2)cc1=O		ENAMINE library		ENAMINE		False
1261	Z432063142	SMILES	Br.Cc1ccc(=O)[nH]n1		ENAMINE library		ENAMINE		False
1262	Z50146884	SMILES	Cc1cc(C)n(C)n1.O=S(=O)(O)O		ENAMINE library		ENAMINE		False
1263	Z204042038	SMILES	Cc1cc(N)sn1.Cl		ENAMINE library		ENAMINE		False
1264	Z91874699	SMILES	O=c1c2ccccc2ncn1CC1CCCO1		ENAMINE library		ENAMINE		False
1265	Z1171662755	SMILES	Cc1nc(C(=O)Nc2ccc(F)cc2)c[nH]1		ENAMINE library		ENAMINE		False
1266	Z1139192314	SMILES	O=c1[nH]cnc2c1CCCN2		ENAMINE library		ENAMINE		False
1267	Z1139296602	SMILES	Cc1nnc2n1CCN(C(=O)c1ccc3c(c1)CCC3)C2		ENAMINE library		ENAMINE		False
1268	Z815305358	SMILES	Nc1oncc1-c1ccccc1		ENAMINE library		ENAMINE		False
1269	Z1020945160	SMILES	Nc1cc(-c2ccccc2)on1		ENAMINE library		ENAMINE		False
